date_mesure,B,A,C,D,E
2010-06-10,-1.0373904298840342,-1.2659562843364545,0.4382368753977749,0.8679308046625537,-0.8452409534402489
2010-06-17,-1.0765219498763228,-1.282241489108886,0.3208369269375311,0.8171806709883476,-0.6296574520684647
2010-06-24,-1.151422337400309,-1.3224669174710884,0.35834146788486554,0.751143772717989,-0.6537770888291624
2010-07-01,-1.2005681164191637,-1.3563423308677047,0.4035586430220317,0.7843991256225178,-0.5742578449815818
2010-07-08,-1.2181081864571883,-1.3638264482981108,0.45713208143668327,0.8616352748761007,-0.7815695855099746
2010-07-15,-1.1989215051605666,-1.3662277258641313,0.42087236658540106,1.0990877112309787,-0.6462689323789093
2010-07-22,-1.2071727202749027,-1.389018647968939,0.2802956542414575,0.9279090769158179,-0.5872551791974008
2010-07-29,-1.2600588852733277,-1.4125717106317859,0.26552630212044104,0.8237007660699889,-0.7200531135117236
2010-08-05,-1.3344873807406614,-1.4532909908922167,0.08155351901995544,0.6901938255737261,-0.6250677959433724
2010-08-12,-1.334934250426869,-1.4447152518205189,0.05958489666271771,1.0273984393311322,-0.7042392169062482
2010-08-19,-1.2503962491794878,-1.4335651110008478,-0.03886593109805858,1.340299142464791,-0.6704225484514486
2010-08-26,-1.3031330725412733,-1.4430268328064346,-0.15879037651869532,1.2348029764681128,-0.5678611158091664
2010-09-02,-1.3702126138708406,-1.4406360896149162,0.04722357764203067,1.05920830980597,-0.7334322499241346
2010-09-09,-1.416705987435278,-1.472981053964855,-0.05123356609259133,0.9894383278745322,-0.4318308375968404
2010-09-16,-1.4480594594333667,-1.46998757828428,0.1294484528099431,0.9028517018966322,-0.5121136858375538
2010-09-23,-1.4589751478724795,-1.4630713440848098,0.24829307047214266,0.9218504508987178,-0.7053846234959221
2010-09-30,-1.4107021344297959,-1.455178438044543,0.4126055974534417,1.056566278622705,-0.8619543716861924
2010-10-07,-1.437267955751248,-1.4846571867466838,0.22178557805328425,0.9512015201196411,-0.6582227979405837
2010-10-14,-1.5121217226807782,-1.5408880907570777,0.1754527524790872,0.8523691951723693,-0.45490700570334774
2010-10-21,-1.5632290996977092,-1.541972574439321,0.12689497276869388,0.8340322956010471,-0.3508863228985134
2010-10-28,-1.5720069266189038,-1.5042851005996796,0.22750672611716571,0.8415900778878542,-0.8091334718060655
2010-11-04,-1.4823013449966744,-1.4713963890545247,0.41656513461769995,0.94005409157216,-1.123350416152602
2010-11-11,-0.7795389549567967,-1.4901396103829971,0.19865686475953748,1.2432408186812502,-0.9150631655937123
2010-11-18,-0.7192431307468219,-1.4671042226025564,0.2796709186240173,1.1676870556267378,-0.8215370981879588
2010-11-25,-0.7348546117589987,-1.4446707330115829,0.3563268996749167,1.1194734568600437,-0.9471746989367387
2010-12-02,-0.8109263325417978,-1.445081378581237,0.3052638080131913,1.0138717945876201,-0.7680125227720465
2010-12-09,-0.49175961263292783,-1.457871644544611,0.021635668837268307,1.183182961370115,-0.07448199529794353
2010-12-16,-0.3712593604333973,-1.3447354208521134,0.47790418565383797,1.3996962594993523,-0.9959316919020156
2010-12-23,0.08565508109319186,-1.3166761213836136,0.02480873720369925,1.6155580719613667,-0.24234394259225928
2010-12-30,0.021387741879332678,-1.2456896619104567,0.030077348025199013,1.7959306041274863,-0.24846080750360228
2011-01-06,0.39137268067423847,-1.1621997749753352,0.17147467145976858,1.8457025848047213,-0.4566041110487906
2011-01-13,0.6046773310090403,-1.111641626641465,-0.121497110607654,1.9068311351766358,0.06235389638572353
2011-01-20,0.45500224641586823,-1.0575603263325917,-0.08171705227852727,1.9353095476763342,0.07705636571332536
2011-01-27,0.4103043964865817,-1.0291155368194524,0.01355179763278025,1.7607892768835085,0.08877237609211464
2011-02-03,0.3015918636045677,-1.0169569538305838,-0.08408108323193708,1.6686041363771653,0.19380254823928778
2011-02-10,0.257328872015926,-0.9732327826041207,0.16377645906609728,1.5058513143683516,-0.3994233804601057
2011-02-17,0.17057284089960556,-0.9932323526451665,-0.04680035565841273,1.3402852611537344,-0.031715840009447716
2011-02-24,0.20383486270817808,-0.9870671528801742,-0.18630380576053485,1.247959458544392,0.38211005734235326
2011-03-03,0.1353264630171213,-0.9584106713161098,-0.15094677552487362,1.1297787666058607,0.43744170580557334
2011-03-10,0.009860279605516886,-0.9231597025055661,0.009134500938324297,1.0495063636881987,-0.021527038416924438
2011-03-17,-0.20090548211184844,-0.9617697998919398,-0.3396082679819299,0.9057993011544921,0.7647659520697786
2011-03-24,-0.24169997002814192,-0.9202590218332838,-0.09180228186096384,0.9661838257953753,0.1615291481034148
2011-03-31,-0.30502581614565494,-0.9273010568549436,-0.3427234764817936,0.9526710623629341,-0.5753791622722342
2011-04-07,-0.5664011519279919,-0.926533192203852,-0.39385428130748146,0.8707560657751613,-0.41269254917062104
2011-04-14,-0.623419699523098,-0.9194752575756377,-0.282787698358088,0.8001976388820615,-0.5876128920949657
2011-04-21,-0.6962076444163299,-0.9473332939706209,-0.4189215619191642,0.7116049199338059,-0.7937792260336389
2011-04-28,-0.7640483390454017,-0.9618028540272162,-0.43639818791940094,0.6844618668863669,-0.9769373504895128
2011-05-05,-0.8724627878160294,-1.0191559371953027,-0.6132709128518287,0.5086302964548781,-0.7184678361145944
2011-05-12,-0.9516527870015802,-1.0526026561587294,-0.5563882199660756,0.38523124589662483,-0.5385080762449179
2011-05-19,-1.0097540776564027,-1.084699532598283,-0.48267117323786934,0.28897524838581046,-0.6003723711279094
2011-05-26,-1.0495570879025227,-1.1115382734517048,-0.3912755375455328,0.2223729276120716,-0.7306336073136124
2011-06-02,-1.1051754725953598,-1.124446213196161,-0.2862007180573427,0.23062753989585882,-0.8410849986026735
2011-06-09,-1.0358783435998578,-1.1545938668261615,-0.3691093541360265,0.26014980913933494,-0.8554056657337397
2011-06-16,-1.0452389334337455,-1.135946557819477,-0.22619843391505046,0.32751466365686044,-0.9788204119268344
2011-06-23,-0.9707918723014242,-1.1587064299817453,-0.26211850826863814,0.3923688944847483,-0.7585113371826022
2011-06-30,-1.0173499967458355,-1.1875162313130976,-0.1515164523155378,0.38005267980586155,-0.8236079759636274
2011-07-07,-1.1416364129118888,-1.22782921106734,-0.114340721323,0.28617589849107017,-1.0531643215817221
2011-07-14,-1.1652243337827481,-1.2218095448308037,-0.10160326831354582,0.3787645160876264,-1.2010465274201931
2011-07-21,-1.0159184567219417,-1.2248339586123789,-0.18346307598428524,0.6457253403749028,-1.166780098145129
2011-07-28,-1.111155341823674,-1.235966881632569,-0.22438904710835117,0.5288328121545999,-0.9788624210049958
2011-08-04,-1.1736685083459377,-1.2458612905498225,-0.23269808278198223,0.694070346635197,-1.1227826578641669
2011-08-11,-1.2052805670062272,-1.2145737936382195,-0.2476611052665676,0.6266397883708577,-1.122366876355744
2011-08-18,-1.2739703621970984,-1.2230515157858166,-0.33182535121279444,0.5355364457329512,-1.094251291303935
2011-08-25,-1.2810463913458294,-1.2261818677342857,-0.35418775132306446,0.5585521926384762,-1.1740843787243993
2011-09-01,-1.3099129700937275,-1.228088068874198,-0.37364177116454433,0.5122578838401988,-1.2247923917506498
2011-09-08,-1.351523510001977,-1.247144337577365,-0.3542980488705346,0.455066931574869,-1.3121676149332033
2011-09-15,-1.3954734568592138,-1.261558529815793,-0.3078414235059861,0.43063161345750145,-1.4232806726799136
2011-09-22,-1.444514942436008,-1.275661824089749,-0.3164067414713734,0.3724810162079708,-1.4415293294784437
2011-09-29,-1.5074762484395317,-1.2876934813760679,-0.23506348472741734,0.3207055338027638,-1.5321368965590765
2011-10-06,-1.5506620173035495,-1.2915076081757415,-0.27699496760855613,0.34623190439794005,-1.4871219698794098
2011-10-13,-1.5806855446299366,-1.299658546320712,-0.301929963437534,0.30353927176713413,-1.433487459471643
2011-10-20,-1.585607286845685,-1.2930625134490707,-0.25100274014559143,0.31618400518004264,-1.3442971661854863
2011-10-27,-1.6137311384593582,-1.323842233777682,-0.4823256199434591,0.2687986439039567,-1.3186763028940747
2011-11-03,-1.5933124609332188,-1.3148856187691764,-0.4000959241006532,0.2755679812291012,-1.2230213218118096
2011-11-10,-1.5917703368110652,-1.3406823214955692,-0.5839368570818337,0.220059415162835,-1.2501954088550233
2011-11-17,-1.6424671232776868,-1.3391438770069377,-0.5556023542228551,0.20787460797755464,-1.3730304502402275
2011-11-24,-1.6920793728751518,-1.3544096561222352,-0.6567941567287777,0.1807972586769293,-1.4520999332675686
2011-12-01,-1.670951808402173,-1.3287109985328105,-0.464568672158871,0.2637116927778551,-1.2950044358670354
2011-12-08,-1.5415108663372465,-1.3258261676072403,-0.6270612825694977,0.3729011499066668,-1.3816840132801644
2011-12-15,-0.8861005368173663,-1.2850626232484565,-0.7448814587395466,0.7428475165009774,-1.4540089442503907
2011-12-22,-0.4674455210445706,-1.269594607075355,-0.9948467964705354,0.8789172116900074,-1.598802753204509
2011-12-29,-0.31433900002008375,-1.2109906946204305,-0.7277710362958206,0.9522092847310266,-1.381616054656492
2012-01-05,-0.03556358976920437,-1.266616342414809,-0.9758820796158485,1.1887538985374406,-1.6175351501351451
2012-01-12,-0.210249695352284,-1.181935786545239,-0.8724631655645134,1.0240419940312786,-1.5617537408516704
2012-01-19,-0.3342632212537746,-1.173869393937593,-0.7798377469263461,0.8168484494457816,-1.5139642281505448
2012-01-26,-0.27066459750739513,-1.1822035193282623,-0.8532858508300314,0.7938863763802656,-1.599566357597657
2012-02-02,-0.31722944800098607,-1.1973172602507813,-0.9383932229763354,0.5912541529464359,-1.7074130921344564
2012-02-09,-0.4139456659560944,-1.1847807864799704,-0.8038833683516067,0.38329807461715193,-1.5991505760892442
2012-02-16,-0.4940056662112687,-1.1917084740215391,-0.861736579815095,0.2808381622845527,-1.6588939543520493
2012-02-23,-0.5007806413731739,-1.192901034585319,-0.8406647296378047,0.2547204579681348,-1.6520474643593999
2012-03-01,-0.5292513865304198,-1.1915536384986796,-0.8044413112337236,0.2319675260498243,-1.652081443671236
2012-03-08,-0.46547491531223384,-1.2025454343415234,-0.9570578020090994,0.3335334971450221,-1.7610056261740517
2012-03-15,-0.43534226052656444,-1.1865987664582553,-0.8584643838938202,0.3354129945844928,-1.7265272912616334
2012-03-22,-0.5090399081407738,-1.194273344047029,-0.9634791845623284,0.2267750786479772,-1.7603099804046423
2012-03-29,-0.5977693471574308,-1.1750000544737282,-0.8091386457895424,0.1962672532024462,-1.6334170053642931
2012-04-05,-0.7468170571347552,-1.189400181885942,-0.8601164421584773,0.13752532223167324,-1.5583094913162725
2012-04-12,-0.8426837680538615,-1.2090168226404465,-0.8215733700874635,0.07865198376728744,-1.5863571177444435
2012-04-19,-0.8210102524961551,-1.1928068304854096,-0.710793303422921,0.1268257900050287,-1.512293072350608
2012-04-26,-0.5384969523408206,-1.1999029267682615,-0.93866600219264,0.2681795475605675,-1.678737778560508
2012-05-03,-0.38863008220464246,-1.1655592973306363,-0.9296472989321986,0.41805073238712787,-1.6884348102546198
2012-05-10,-0.4451240126813609,-1.1796386149369322,-1.0540411030806525,0.4032359239253871,-1.7919377736155475
2012-05-17,-0.46640488923779067,-1.147249334414267,-0.8189209904064515,0.47372864707167295,-1.6413069640111075
2012-05-24,-0.4027032106867616,-1.1545832578684416,-1.0620197200609243,0.4249116846769536,-1.795899742594878
2012-05-31,-0.5105766540601027,-1.1660880110973137,-0.9607066789659037,0.25837395657133055,-1.6890964767122387
2012-06-07,-0.5937068374008062,-1.1802223145968858,-0.9008028947551732,0.2072296004163039,-1.7154049887167853
2012-06-14,-0.5625724990551243,-1.192097714394708,-0.9714818685045099,0.26059585405589214,-1.7681999390514211
2012-06-21,-0.3008485782402385,-1.1853666895669657,-0.9569972335696832,0.44477365173584327,-1.8074038473363032
2012-06-28,-0.3585053066470739,-1.1678156022349202,-0.8596303750886739,0.24467796320953916,-1.7480762505818954
2012-07-05,-0.3310196590116975,-1.1600386514197596,-0.9819851777346125,0.5691721398072435,-1.7520382195612259
2012-07-12,-0.06252219406409354,-1.1393673256398953,-1.0822894518536503,1.016999663216381,-1.6681752045377536
2012-07-19,-0.11733190635298674,-1.1387548379333743,-1.1893305530631675,0.8529586774893383,-1.5731559076576018
2012-07-26,-0.27917716298537176,-1.1453177192509896,-1.2196221246145176,0.5008615216165737,-1.3839488769140629
2012-08-02,-0.4518301229578604,-1.1692025157132457,-1.2479274421927677,0.2810093623070983,-1.2946986220604877
2012-08-09,-0.590847278156485,-1.1870864157423198,-1.1736585484876951,0.15470546557837994,-1.0935717050671616
2012-08-16,-0.7604066507215386,-1.2373083615246083,-1.2198748859906465,0.12432904762644825,-1.067644995259156
2012-08-23,-0.8566662175158429,-1.2494057639414833,-1.0563593060011416,0.21632633150175584,-0.8446212960608326
2012-08-30,-0.9821715722035481,-1.2857075289630802,-1.1981235036242133,0.15933249047684672,-0.9215019038442942
2012-09-06,-1.0444133416695738,-1.2860801114154714,-1.0644464925161725,0.13258365991024879,-0.7301399771687328
2012-09-13,-1.0968732020406957,-1.3008432565530126,-1.1192672210497143,0.12105589019301721,-0.6675460572044652
2012-09-20,-1.1197475539932806,-1.2867835892920076,-0.9469092119768969,0.10718869680867948,-0.41039184597844325
2012-09-27,-1.1656817737923175,-1.3261261086874656,-1.258972374761402,0.10391553937524889,-0.5916069801396536
2012-10-04,-1.0843172034136164,-1.3004719094691854,-1.191892835111975,0.15538841426429673,-0.4358348156543481
2012-10-11,-0.6345662809272954,-1.2688780062614677,-1.1764119123386556,0.4932361841786874,-0.2585136918487949
2012-10-18,-0.3382671364464065,-1.267237358321501,-1.4589589939024497,0.5019905152190551,-0.22098093936387053
2012-10-25,-0.3898936878790229,-1.2240339727632792,-1.3046176201854456,0.2728065724590344,0.026476240168013532
2012-11-01,-0.4823891324061018,-1.2196115934777125,-1.4111236917598105,0.24225895448455692,-0.019955960306022757
2012-11-08,-0.34928896699716994,-1.215127170388112,-1.5518399774291436,0.28613425455786556,-0.0007738025551579097
2012-11-15,-0.3274153867088858,-1.1876065615297051,-1.4880126358446595,0.17548543368827296,0.07186497198792596
2012-11-22,-0.30926795233852733,-1.1611194087567571,-1.459916822871568,0.0741165738334888,0.17866823787058617
2012-11-29,-0.37636460630447477,-1.1502373843096925,-1.619290181390649,0.015834569090344308,0.11499686994029212
2012-12-06,-0.053283581699392846,-1.1359626704497434,-1.5931508745323497,0.2648406863803291,0.14742224685621197
2012-12-13,0.20029051363182215,-1.0671133244934197,-1.3426340329605226,0.4954182891343172,0.21926343769434198
2012-12-20,0.6976695933864703,-0.9434119993363463,-1.332463969225556,1.1457068359547384,0.1225050263905505
2012-12-27,0.8641328581864567,-0.8081237152638429,-1.3649210838504635,1.2841816585576606,-0.0836273282363123
2013-01-03,0.7557170789715508,-0.7735214370535297,-1.4579990002418661,1.2151066552189371,-0.3634419260604538
2013-01-10,0.6819950203852483,-0.7203979246039356,-0.9922438803100411,0.9918379010756193,-0.11222665342023713
2013-01-17,0.6127580699752535,-0.6700566104409411,-0.8730558496232745,0.718884154518042,-0.13794145759085802
2013-01-24,0.7982744422263359,-0.6591648418014426,-1.0776780915935,0.8171510569619409,-0.31241203969494363
2013-01-31,1.0269721336444149,-0.541798836848914,-0.8685195215153609,1.6720049984956722,-0.11500120673167588
2013-02-07,1.113436052713132,-0.4520276523287141,-1.0783633710252378,1.8759253856477234,-0.24964019340513308
2013-02-14,1.1470506838412287,-0.4046255237561921,-1.5060498263910667,1.7123822672729745,-0.3263088955512406
2013-02-21,1.0903837111847436,-0.3620113372573386,-1.499233355971191,1.213752787753915,-0.3113265619625814
2013-02-28,0.9364168606083281,-0.31660309175958934,-1.206548177535699,0.846619652365401,-0.09167112390963764
2013-03-07,0.8894408173282222,-0.2643019092211574,-0.7127413350728232,0.6566719548734115,-0.018506600156254834
2013-03-14,1.099432835608798,-0.21989874418455232,-0.8810868201167402,0.8259710917491149,0.031056006280347635
2013-03-21,1.1832997589874539,-0.20321112485271295,-1.250451775481987,0.6889019590469385,-0.0358816848598118
2013-03-28,0.9711979314439927,-0.1762666726441836,-1.2218644101662914,0.4409211904879752,0.02984264106697524
2013-04-04,0.8201212378070692,-0.1454034339270959,-1.1429643126897908,0.24660928308474594,0.14738640729791208
2013-04-11,1.0277827083400235,-0.1506426772072567,-1.494087634973024,0.38593825439613716,0.07648674717840172
2013-04-18,0.8905321824159609,-0.14264726197223682,-1.70157391751459,0.2998820703553936,0.13908066714269962
2013-04-25,0.7258578388966105,-0.11997975690110493,-1.3727590252175732,0.14664611313072046,0.27709594472786153
2013-05-02,0.6257138196367455,-0.10793717664877978,-1.4271236750239755,0.14722356554089855,0.2806421321987788
2013-05-09,0.5652615288496309,-0.07909789241729326,-1.126852177364745,0.457741349669968,0.42550389977659553
2013-05-16,0.5094414003817584,-0.07058730129689385,-1.0669374690360434,0.6650903615626538,0.39016002253556586
2013-05-23,0.600144453769747,-0.029406544550919147,-1.131490857630873,0.5026419984742782,0.5257745192394995
2013-05-30,0.5997049021113509,-0.051998647614640695,-1.526326591919527,0.6567321044074003,0.3873094808340731
2013-06-06,0.5884609134492952,-0.025992472788275676,-1.286834329756881,0.48610686268882225,0.5343941029676
2013-06-13,0.49740211553902336,-0.024445302811719777,-1.2057095898553085,0.28758991549008833,0.6293454412240792
2013-06-20,0.5847997373173296,-0.01784846706054764,-1.455713299853051,0.5015805600228834,0.5581319375317112
2013-06-27,0.4098465759660246,-0.008717108413237466,-1.2704469997667944,0.3113163737036711,0.7469911453905302
2013-07-04,0.2256532522782274,-0.06487868066409914,-1.5770052644778272,0.041635784579545476,0.6200302117265388
2013-07-11,0.0942197492558792,-0.10736253879806487,-1.4753383439074244,-0.099244165437295,0.7030956430450519
2013-07-18,-0.026996776619208712,-0.13691994008759206,-1.25904832478206,-0.21454592242322276,0.8008975230030139
2013-07-25,-0.04131905090403232,-0.14432514556052017,-1.0914470973099424,-0.3114987499310249,0.8134450963985986
2013-08-01,-0.11516651185716692,-0.15897549623891766,-1.0793455173634414,-0.43813116539376407,0.8828855063555157
2013-08-08,-0.20373590121674146,-0.21353199459971203,-1.4141927018687392,-0.5071127023635531,0.778966761486191
2013-08-15,-0.3051191047555937,-0.23154751183380973,-1.273526669188302,-0.5755288168299548,0.8714153809259628
2013-08-22,-0.37454121490749204,-0.2295879343261903,-1.09076480093399,-0.5472947113047146,0.9116627578649585
2013-08-29,-0.45468630247190234,-0.2717864127437109,-1.4361096052133278,-0.5097806447646722,0.8394397648302669
2013-09-05,-0.5201766027008493,-0.27747675003458905,-1.0260552369395541,-0.4782474705881324,0.9800257198558795
2013-09-12,-0.4859941217361245,-0.2530714234349814,-0.862537904953991,-0.325537143337901,1.1008697886085486
2013-09-19,-0.5295929370933471,-0.2885690930483418,-1.1940963186520674,-0.3148774036402014,0.93366147800547
2013-09-26,-0.6174883982515544,-0.2618725942942673,-0.9723026304576572,-0.3504980914297098,1.0569742862630345
2013-10-03,-0.7223431542052557,-0.30062573138744386,-1.5076124719994872,-0.38576434926732217,0.9002266117472417
2013-10-10,-0.7129262611054294,-0.28023435452813794,-1.1137085252604288,-0.22448477231034636,1.0951687052055827
2013-10-17,-0.5766930379856755,-0.27724577922269505,-1.027033959988565,-0.13101609478746684,1.0591631615069037
2013-10-24,-0.5003499645490834,-0.28516188779987645,-1.120948300870594,0.03984605070047048,0.9757159279918294
2013-10-31,-0.22844585299049186,-0.21769760150349365,-0.7890905463887891,0.3793502955960496,1.1573468436614427
2013-11-07,0.35454012618758707,-0.19620298493734295,-1.1564686198489784,1.1075838515738323,0.8642550473603894
2013-11-14,0.5200892957227968,-0.11918795373551137,-0.9216356792148649,1.2525911077325593,0.9959415543968593
2013-11-21,0.3942647345363406,-0.1402088577549551,-1.1011747912227001,0.881119673650681,0.7412560826757282
2013-11-28,0.20840119458113898,-0.1532282076009147,-1.0939750488303848,0.4238169293905934,0.8064546593922728
2013-12-05,0.06425592297910196,-0.16734842562045998,-1.0081442125050935,0.22599496078457407,0.7438607394280108
2013-12-12,-0.014219222323013841,-0.15260694243028355,-0.7260118825410216,0.048297774224678375,0.8182726077065763
2013-12-19,0.1273654360914235,-0.09471007881901933,-0.20800324776290993,0.11053773649144262,1.0300041078008744
2013-12-26,0.7416979900636642,-0.025030143949332645,-0.38962531680818324,1.2499805419799948,0.7918281784546434
2014-01-02,0.9500989724760927,0.023925084935719848,-0.5117948911639734,1.1257014314954243,0.7702792191343866
2014-01-09,0.864723073634232,0.05027566397271563,-0.631332637996247,0.7977369862238746,0.7012885699977287
2014-01-16,0.8745598846616851,0.09008800332428524,-0.45555623111299176,0.7115632760005812,0.6864501834227656
2014-01-23,0.9484858410081277,0.11909635781844724,-0.4242403747617881,0.7550304722819852,0.76023436455558
2014-01-30,1.136738230417625,0.18669126214388038,-0.3376123500500451,0.999935194647938,0.926085362931549
2014-02-06,1.2076545284713347,0.26580545867101224,-0.18668747529413016,0.8777724853721836,1.348081083191227
2014-02-13,1.209563007611843,0.2813122236946616,-0.5448549434522671,0.7998792986505595,1.0225639099742994
2014-02-20,1.1955363109024988,0.31559667977134187,-0.6090133003897675,0.6534904124046552,0.9912839396480837
2014-02-27,1.3967115551871467,0.42662427044995443,-0.17822416390954388,0.9341352001469188,1.2037790441355094
2014-03-06,1.2976331518281088,0.3774021988584465,-0.9810917070869525,0.7601572159370258,0.8546599536018016
2014-03-13,1.132669301130751,0.4121427106332216,-0.7544683037923975,0.3947980817122426,0.9941684606613875
2014-03-20,1.0369462319836138,0.47194658758943064,0.09718303543937701,0.23481869838028036,1.2573036195514478
2014-03-27,0.889968434807578,0.4535067510942338,0.00542966382089255,0.06575646527394902,1.182441990452632
2014-04-03,0.753447249778163,0.4434423668429629,-0.08163108903574773,-0.05546048032866785,1.1647870414880126
2014-04-10,0.6222284816110605,0.41961309842814953,-0.2673974948958109,-0.1847349269746721,1.1371212172563974
2014-04-17,0.5349365623182394,0.4414648318296045,0.09369957952771635,-0.2829361256717633,1.3370007897245508
2014-04-24,0.4494660903926599,0.43294366790808875,0.10589470824085856,-0.3721599708701993,1.3383920812634662
2014-05-01,0.41314506665839407,0.4323131927998243,-0.08061891882959288,-0.2873003355830233,1.282644651291843
2014-05-08,0.3794219297196209,0.4267826164602158,-0.1634941722155947,-0.2826076069377357,1.2423293157291135
2014-05-15,0.4354414129914818,0.45091143754272206,-0.033472667689337376,-0.26856921353085317,1.3862155732764072
2014-05-22,0.3806481690997437,0.43502939874621616,-0.17611409094402097,-0.22544256589027434,1.2750005775942186
2014-05-29,0.28739638520728417,0.4311950411076814,-0.3098485282014449,-0.26826660601470037,1.262800827083354
2014-06-05,0.22470983106610481,0.43559593883756675,-0.37520269224356795,-0.22688804831997855,1.2401064611734025
2014-06-12,0.17812757959709224,0.41886254281680063,-0.5734173387515784,-0.26185169864143837,1.2157069601516681
2014-06-19,0.04696198840210303,0.40999540564799725,-0.5226790478984111,-0.3289796493896119,1.2800399945395655
2014-06-26,-0.06869247129046979,0.3843946184995549,-0.6062739513165245,-0.3313588655856483,1.2641581393104124
2014-07-03,-0.12196822346646993,0.3830038281591394,-0.5108431628762624,-0.3091056524239175,1.3263702570781237
2014-07-10,0.0902762718962247,0.38212981858878764,-0.6315149457882294,0.11407556031638175,1.2493877113591219
2014-07-17,0.09608463639248477,0.41002655311930125,-0.49826912667656564,-0.005616317798667392,1.324911006915551
2014-07-24,0.0050581910593673896,0.38473631987591855,-0.4953381559459973,-0.1056053989705544,1.3097927560795306
