date_mesure,B,A,C,D,E
2014-07-31,-0.061534120219141314,0.35768423643327363,-0.4151913920392214,-0.1454986817066338,1.3471895913170837
2014-08-07,0.073326740908778,0.40418745725643573,-0.22511960464333503,-0.15385879026618038,1.4406816794110162
2014-08-14,0.19936821355108053,0.41679533655757167,-0.5001994121471021,-0.06234919524063498,1.3309938925150524
2014-08-21,0.0629102630721009,0.4078905979802719,-0.32736631767411156,-0.15654061397837,1.418021292812886
2014-08-28,0.04564950162970455,0.36824265679471613,-0.5971535391565657,-0.18530034947804525,1.2889054632168722
2014-09-04,-0.1331120085540019,0.35789976714228533,-0.4073668771117973,-0.2506404177514301,1.3568526436993649
2014-09-11,-0.29830144296715977,0.3251360285297896,-0.3666056090795784,-0.29204488666401995,1.3960565519842465
2014-09-18,-0.4254483692031459,0.31321573334397934,-0.3849628348110937,-0.3233809496001525,1.3546637684555007
2014-09-25,-0.5375348278082023,0.2809754068284313,-0.6062155275989268,-0.4022337813059781,1.286368765088288
2014-10-02,-0.5107892441396644,0.3196815956175492,0.008023697461989387,-0.3234207421290776,1.5139821204117343
2014-10-09,-0.020139011105503257,0.33688512297431583,0.02094606720985126,-0.08427388966835209,1.443048480980408
2014-10-16,0.03672536208556326,0.31536281795271814,-0.35558307047428084,-0.21674190868991672,1.3028103488395353
2014-10-23,0.040674664804336375,0.30865674176141106,-0.42364402739919893,-0.25246809275517035,1.2766037747704875
2014-10-30,0.02516851170554052,0.35720202394033673,0.11576839960319293,-0.26603267862334107,1.4491653458917557
2014-11-06,-0.014888451949235715,0.3474426132372683,0.08125206902821236,-0.2487350090940978,1.3980415513570672
2014-11-13,0.04434921181550891,0.3290833728129404,-0.05358244110315824,-0.18824498817745555,1.2922817541286125
2014-11-20,0.135366448877438,0.30719561795937617,-0.4213560960715601,-0.1991416316445139,1.2147055005756804
2014-11-27,0.1461171001937192,0.3457436989687245,-0.08359726061679279,-0.24255700549017467,1.2541892731215838
2014-12-04,0.07262080297222762,0.29768804832370355,-0.5562607481779462,-0.32470890584731327,1.134142788073925
2014-12-11,0.3080468275380614,0.3580041596777198,-0.12386920889792336,0.10660939299423647,1.264649909208849
2014-12-18,0.8457378818753221,0.4000568673798638,-0.6210696628138586,0.6286488418996622,1.0730081182722044
2014-12-25,0.8772948275400798,0.46622658952261464,-0.43250263777150755,0.4835620006830508,1.1874214785406163
2015-01-01,0.8585661167016465,0.4908807617673401,-0.4616730662282177,0.30502269532149745,1.1784540719278112
2015-01-08,0.9337887718918326,0.5443419862017874,-0.10071471339428006,0.35606155520077876,1.2247503551545176
2015-01-15,0.980632271674188,0.5896813111233913,0.13549937418900593,0.35641598515266765,1.2433468348377774
2015-01-22,0.8351246191932302,0.5566479463039236,-0.39703496811075034,0.19542328299650802,1.1344566316467728
2015-01-29,1.1386512967535722,0.6976047905083355,0.6120930344721935,0.5270810194001913,1.4583106788301299
2015-02-05,1.124016421626455,0.6021300380828716,-0.7763514032505523,0.31009391373224937,1.0161152817109027
2015-02-12,0.9495193866421033,0.6497000252507046,-0.21759473909803484,0.11132618145310558,1.2012584055395767
2015-02-19,1.1028104109598793,0.7178382466387767,0.23773822163785752,0.38536080198595907,1.4321041047610976
2015-02-26,1.2896422028014358,0.7630536430702832,-0.18765481223665892,0.902301269858499,1.291831993308358
2015-03-05,1.353774560758107,0.7491043002006431,-0.7087125833897795,0.5287393457856523,1.1318519748945415
2015-03-12,1.179879621931215,0.7825538865071116,-0.34519714457778294,0.21614125016814634,1.2360505840249036
2015-03-19,1.0217098721362072,0.8083190352687737,-0.09765268876062227,0.05978945422152371,1.3823716017653083
2015-03-26,0.9865106518665387,0.8155743754798885,-0.03600733003542134,0.04799886951707133,1.4351665520999446
2015-04-02,1.14383020283645,0.8083269832268747,-0.4758247299494035,0.1293225323836088,1.3017749099517013
2015-04-09,1.0400548716323883,0.8242046548282531,-0.26648550738397847,0.008039883034184792,1.4315863853171649
2015-04-16,0.8576833762498366,0.8340275632842752,-0.08507806975921961,-0.12073484485525221,1.4254015617821494
2015-04-23,0.7509610541049287,0.8543182878094362,0.18641962732076178,-0.1434220730267497,1.564876089529894
2015-04-30,1.0128263215034163,0.9042666146888321,0.3999887139504831,0.34289119181342853,1.6846087310046896
2015-05-07,1.084884228844032,0.8835045531687523,-0.20868152345062174,0.4147377824247508,1.4940443880340668
2015-05-14,0.8448434370476469,0.8896437118904053,-0.015756075195502373,0.1692537562443539,1.5824970591826772
2015-05-21,0.648566366364581,0.8474629121641597,-0.2566721704762459,-0.08524556455935117,1.4688473033074034
2015-05-28,0.5144816118036082,0.8220104890972506,-0.028810785776027026,-0.2043720201710203,1.5579956202254182
2015-06-04,0.36468697724311855,0.7717038476634994,-0.29014572074132383,-0.3113534611263473,1.4893527939734703
2015-06-11,0.24906645185452259,0.7681409744008041,-0.025370285698193995,-0.4359351791270709,1.5367605044780395
2015-06-18,0.11546808074846043,0.7283757292167332,-0.10880894408000574,-0.9854684082232654,1.2645139919614932
2015-06-25,-0.00041371010409202436,0.6490851080013265,-0.15443183230397878,-1.6041784341253975,0.6259351710005024
2015-07-02,-0.11055226461113243,0.5828812099547689,-0.1196816794909154,-1.6806520496351791,0.627708264735984
2015-07-09,-0.2246592452687087,0.5527625231744323,-0.22948017917003435,-1.7809039457942877,0.557224386124892
2015-07-16,-0.31268899308774567,0.5458616427442472,-0.07315531335574368,-1.7910121442996838,0.6158223577980028
2015-07-23,-0.38706253080615394,0.530787196818312,0.07003582197078681,-1.7268945359977204,0.6711879855730645
2015-07-30,-0.48073855622701966,0.4678192967414889,-0.21310117832387196,-1.7029848478547946,0.5352596452962419
2015-08-06,-0.5737477355991626,0.4183062873064895,-0.33816430768509365,-1.7910519368286224,0.4449999011003647
2015-08-13,-0.6396615671872703,0.41315851080586224,-0.17685472432555155,-1.765696766255985,0.49101632006602386
2015-08-20,-0.6821808155945359,0.40036350360524064,0.040531305186986444,-1.6810999459560094,0.573038282730362
2015-08-27,-0.6909094406582789,0.39054675269791983,-0.13711956691351324,-1.5137858027955284,0.4601181519363698
2015-09-03,-0.7538840489639893,0.3808048965142181,-0.37104764828385234,-1.5342909260114097,0.3522714173995554
2015-09-10,-0.7575791674523693,0.4237084745715314,0.3449458551520146,-1.478085529948143,0.6000084611925478
2015-09-17,-0.7444610006048701,0.3844428657950086,-0.0483936845604247,-1.365820026626314,0.3975242319720817
2015-09-24,-0.7777588222763672,0.3276869353080992,-0.5429469303475217,-1.4531902856031544,0.18579273187781922
2015-10-01,-0.7784018587749824,0.35108269613792714,0.1925497501435528,-1.40521359060582,0.4209482229633547
2015-10-08,-0.75645413476787,0.32192567625281726,-0.13460218093758167,-1.3700528290439662,0.23500751542969645
2015-10-15,-0.8365212041362194,0.2964835413122567,-0.19976137735473085,-1.436024023567518,0.22245994203408118
2015-10-22,-0.8209215820887193,0.2976274143401681,0.05124835057515728,-1.4333819923842601,0.2720905070943714
2015-10-29,-0.6998404889726982,0.27295153011955975,-0.14539738965866955,-1.396341733382923,0.1242762598795576
2015-11-05,-0.7050407171041942,0.24434521896425726,-0.2503357878306507,-1.3969728596330966,0.0858359559878088
2015-11-12,-0.7344109118644975,0.2405754990821211,0.005966526120529218,-1.3575792956535846,0.13869886494609784
2015-11-19,-0.4273751019034539,0.2795852433270065,0.27394851642471335,-1.1003324473908886,0.1796418876546042
2015-11-26,-0.32237655819463423,0.2553327211139984,-0.10218126772389786,-1.1148048558075314,0.006698514336795181
2015-12-03,-0.48707288622143313,0.22840845724202952,-0.22755821289238776,-1.1298426867275533,-0.06263995768459779
2015-12-10,-0.532619617298495,0.23087919463566722,0.0009547807038195293,-1.188899255121282,-0.023817851596292825
2015-12-17,-0.49130643426489506,0.22364027023103158,0.06198989264066545,-1.1723502380247566,-0.05620924920036131
2015-12-24,-0.5853361505930323,0.20730048382784907,0.005724905516648893,-1.1937233912601632,-0.0766807605546069
2015-12-31,-0.5321143975166381,0.2688372370935239,0.9761301200924952,-1.2860075499362802,0.22676973389813143
2016-01-07,-0.22608740136304858,0.2615697204905997,0.6319752381334657,-1.177672241515931,0.0501102765501925
2016-01-14,-0.14818534979955722,0.23152209386520603,-0.19230533058740437,-1.0502930250247338,-0.18960089134860442
2016-01-21,-0.2611494895079155,0.21406765077523476,-0.28333302353172485,-1.0966271263519571,-0.25643664455324433
2016-01-28,-0.11204575899967151,0.23889760256499998,0.033234241841344006,-1.013147269747658,-0.1712163173026784
2016-02-04,0.17920758366595793,0.3172036990219514,0.7436083229543674,-0.9221614532922884,0.08948408139424568
2016-02-11,0.5938772981566345,0.38677080236976535,0.4410164921559327,-0.40350065809603236,-0.10333709544385822
2016-02-18,0.6684215946733771,0.40991820072980617,0.018410210714549458,-0.4478895582369784,-0.23089173694183074
2016-02-25,0.6532700803586459,0.4520537985950914,0.27574436349579834,-0.6721179573644973,-0.1784106301800782
2016-03-03,0.7357284702509053,0.5057035394579127,0.5650121345993472,-0.433441209633924,-0.12234935663556673
2016-03-10,0.7772358815387014,0.483702187414503,-0.2950422201028946,-0.2928916297553841,-0.433308007538568
2016-03-17,0.6325207549675975,0.5133749003034221,0.002211029136644338,-0.6268887898261664,-0.35886215994812515
2016-03-24,0.52857990858482,0.544138213272095,0.48779427771603073,-0.9164035833870674,-0.20534682933039655
2016-03-31,0.9977226127358931,0.6091920702577591,0.4425560111064345,0.05638211640904489,-0.28445029166956404
2016-04-07,1.035787018036361,0.6504970249950853,0.5018261092734162,-0.22520843500635046,-0.24594202915415797
2016-04-14,0.9391715151637041,0.6409340725796779,0.3055838159703816,-0.6838928093536067,-0.3566732847042762
2016-04-21,0.776608697869258,0.6580741562927751,0.44407396626897994,-0.9020227899350801,-0.259533071203933
2016-04-28,0.6042982610613377,0.6225790180935973,0.16275693578324274,-1.0682458806177602,-0.18098933738684958
2016-05-05,0.5167350752273014,0.6687512527389301,0.49126757585560965,-1.107508037103659,-0.20667016224561346
2016-05-12,0.4781546588837096,0.6490198370917528,0.32340245541384965,-1.0984390686403411,-0.30447204220360147
2016-05-19,0.677545845735392,0.6980009109257405,0.3877819511141826,-0.9515245524199957,-0.26523415460687816
2016-05-26,1.3018016995460735,0.8661806507430961,0.47917137349466454,-0.17490619765298776,-0.2620018107088391
2016-06-02,1.8571638472236025,1.1209326420230372,0.2563590077518648,0.11137785312263149,-0.3436079918647488
2016-06-09,1.8906000826731733,1.1969496424779598,0.6331645422460936,0.2244742160542914,-0.06493880063034219
2016-06-16,1.8230212687422713,1.2117210243792433,0.23595983186285652,0.526373550160105,-0.16207901413068027
2016-06-23,1.8232286819594687,1.253429959154981,0.17305775721779837,0.5386803570514184,0.05806016405432857
2016-06-30,1.5377530419878402,1.2510950582349938,0.17751106856092536,0.4814281745627854,0.19183360839913866
2016-07-07,1.3169857952729824,1.2432400812316873,0.32840880879414913,0.44121084661617493,0.4047444943949776
2016-07-14,1.127616800773357,1.2029504905358515,0.1312511726936323,0.2019446165686266,0.4579892055498326
2016-07-21,0.9516613967507657,1.169053126251799,0.21181388098687048,0.04635535436579874,0.5388657616244557
2016-07-28,0.7828422775271182,1.1453900169987539,0.3549171239650628,-0.08252486979937135,0.703571353410782
2016-08-04,0.6189562825636303,1.0956325417115125,0.08791914639818688,-0.25756799526921104,0.6924490508659285
2016-08-11,0.4882654254317794,1.081035077564852,0.3563904177653694,-0.360356426335838,0.8395336729994508
2016-08-18,0.3558610403374614,1.0484160059803203,0.4145925482607261,-0.39872464158433607,0.8218447447229896
2016-08-25,0.23542892614212602,1.01760194120362,0.40323943518621,-0.5908683253430123,0.8121137337170612
2016-09-01,0.12391180218775855,0.9991350549863245,0.39190941719212424,-0.7319990604402754,0.7926856910169807
2016-09-08,0.03521100727200899,1.003684141374858,0.6688110484407885,-0.7256239455959447,0.8163555669574238
2016-09-15,-0.04672663898949725,0.9699011460585805,0.4727456455304975,-0.747588432552594,0.6785861743214623
2016-09-22,-0.1317193352384347,0.9429781786127462,0.4702081879865783,-0.7491394112580438,0.5984052640162532
2016-09-29,-0.21831076811067762,0.9448909809867203,0.8140621740923233,-0.6857047516419983,0.629303432145892
2016-10-06,-0.29774461132993757,0.9441562620004196,1.0636455398536877,-0.7090490172815507,0.58182776301766
2016-10-13,-0.3546638340792344,0.9318517138980449,1.1747200198414869,-0.6960757651346144,0.5756429394826446
2016-10-20,-0.38111003448987124,0.8981265181673515,0.9743164822785315,-0.6589698023864705,0.5083914047695861
2016-10-27,-0.3875194094201252,0.8550716491085887,0.7023128356945214,-0.5941831267096612,0.3869196488711659
2016-11-03,-0.3678020442719411,0.9226400638194687,1.4728862826269782,-0.6646878797627459,0.6220071813330236
2016-11-10,-0.23350431805898486,0.865344752435192,0.7727199081279498,-0.5259780047947303,0.3379167709566726
2016-11-17,0.04567738998544668,0.9422172970331715,1.604212874188356,-0.7132957010102605,0.625901191688651
2016-11-24,0.16820834893419345,0.852076960096247,0.6480902075101496,-0.63762626317747,0.20160662848329458
2016-12-01,0.006224561072707968,0.8455682482781082,0.7357700650190243,-0.6417017468836338,0.21964337964445513
2016-12-08,-0.14281501598290225,0.8337102959815859,0.8983545599731422,-0.6930432142790677,0.22145045269175767
2016-12-15,-0.257424613978391,0.8135201799215019,0.9087268137438129,-0.6946339855134561,0.17828457542755094
2016-12-22,-0.3369538153350426,0.7791964492677514,0.731018636565028,-0.6477224317760681,0.07509545563952208
2016-12-29,-0.37577128227187917,0.7887902734170098,1.0467219981924654,-0.6697128299505923,0.17435658576007207
2017-01-05,-0.4203903576548185,0.7764533685092989,1.1862376792712348,-0.7257072334623751,0.1700128145841649
2017-01-12,-0.24929674170749394,0.7753550459672478,1.3162944324785224,-0.6351952245456967,0.15844075121907714
2017-01-19,-0.24905555083287234,0.7403981445981695,0.9636959471517934,-0.6119305439640212,-0.02743199769090321
2017-01-26,-0.2618584601698294,0.7629864200765096,1.4986353708014548,-0.801561752628774,0.11850721785290941
2017-02-02,-0.09741023209428412,0.7715266108041805,1.6212455437125768,-0.7005075301969336,0.16233476157473498
2017-02-09,0.03284821182706782,0.7269838536797151,0.9781603510782118,-0.5439206818852382,-0.08894846968915959
2017-02-16,0.012498433664631936,0.7166736494878223,1.0274687784555172,-0.6368378182158146,-0.09430173020738486
2017-02-23,0.02832138991794364,0.7716351810174285,1.7504168166190208,-0.696774446535868,0.14693664647767263
2017-03-02,0.4821482086136921,0.8173125087793323,1.5631768826236345,-0.1940574534038334,0.0023207638490714277
2017-03-09,0.8195640134903734,0.8464261075709718,0.8444675090803823,-0.05758150582718413,-0.2280751745521743
2017-03-16,0.6342900415295951,0.9069802443248527,1.359345500762811,-0.47120606125439013,-0.08891449037732335
2017-03-23,0.5553405238781461,0.8884757565235134,1.1291719600571153,-0.5888352120006124,-0.2503877382655846
2017-03-30,0.3899806261866601,0.8893286731751054,1.1488148373518166,-0.745935660379958,0.030292401887224485
2017-04-06,0.21734896462911618,0.8659002047309087,1.0963925877691372,-0.8170335985585626,0.039709569320269256
2017-04-13,0.0923537533952028,0.847993259964125,1.1157809902203648,-0.8469760015007152,-0.031537913683950314
2017-04-20,-0.0007087097711979684,0.842660232971658,1.2460759761037017,-0.5828802308549844,0.061292507952373065
2017-04-27,-0.0926177587419521,0.8359931735000332,1.4915608816750172,-0.6109551662644699,0.05437805933605544
2017-05-04,-0.1602901700288546,0.8122407762540041,1.4403967496089383,-0.574006522227801,0.06595012270115319
2017-05-11,-0.2445883412019274,0.7835089049207202,1.328789641302508,-0.6182103410351313,-0.011032423017838022
2017-05-18,-0.26978467300033904,0.7636815259942267,1.2784469140580477,-0.5961144465848686,-0.03974171590360742
2017-05-25,-0.355894048640834,0.7634561975571108,1.2965960578136773,-0.7991529224063172,-0.07390620724314761
2017-06-01,-0.44012357267006186,0.7476602944587087,1.4469536439496176,-0.8294636366114485,-0.03146995506025263
2017-06-08,-0.5064704648445753,0.7010948370550945,1.2791494321637642,-0.8044628959907008,-0.13754359586158998
2017-06-15,-0.585024708439828,0.651407051092306,1.1727921461742103,-0.8104696995720712,-0.18679235872530875
2017-06-22,-0.6333648271332956,0.583919306294784,1.428725405141912,-1.0688612741525971,-0.11992262620882732
2017-06-29,-0.6398752495218065,0.5611597784571749,1.256579868884989,-0.8102207658959211,-0.23572727801612886
2017-07-06,-0.6636448457694895,0.5456615916587745,1.3589172102416331,-0.8852748101938674,-0.1975668383854372
2017-07-13,-0.6249822801257067,0.5097036588479121,1.1915174917557851,-0.8342220690035218,-0.2824053634394068
2017-07-20,-0.7338979976483557,0.49273257030494527,1.3413156161656261,-0.8992077073250107,-0.3097913234099798
2017-07-27,-0.8327139369755557,0.4555618412356595,1.3009530395586166,-0.8514938273149041,-0.36373168033430503
2017-08-03,-0.9025614153930627,0.39952496167825713,1.2236688564033793,-1.1697183853440167,-0.4018241613413188
2017-08-10,-0.9562019416848906,0.3722403984157766,1.1641456747163397,-0.9844754464040997,-0.49531624943526076
2017-08-17,-0.9173379029993783,0.37600150163016555,1.2242914124088093,-0.5586781136984239,-0.5172470109520336
2017-08-24,-0.9486691182554399,0.37638400373347314,1.3833119451627354,-0.5457705652982947,-0.5197837090806481
2017-08-31,-1.0168668995281933,0.34257707213396826,1.1916762370376346,-0.6911600140310654,-0.6161603181879047
2017-09-07,-0.9394422472835748,0.3826079265509227,1.687280639720181,-0.6307356968612299,-0.4493338097813923
2017-09-14,-0.5535963667699035,0.3780077066237202,1.1649115907292302,-0.2563612680131392,-0.7024920727162727
2017-09-21,-0.6435390955368697,0.35947960814276647,1.083225831569493,-0.7159775247224566,-0.7362407825473943
2017-09-28,-0.6349005324879419,0.36871330984176487,1.132978439893891,-0.7871013741189229,-0.7610560650775319
2017-10-05,-0.5818147750251189,0.3783097624531438,1.1711182818477939,-0.8639433008916712,-0.7653658569415822
2017-10-12,-0.6726042687585562,0.36858530538986267,1.1680747575526413,-0.9616586621432673,-0.7998781711658368
2017-10-19,-0.6932823304503223,0.35963668077056105,1.2279648134281846,-1.0390521301083249,-0.8348062668984894
2017-10-26,-0.7726434202731808,0.33396824430040245,1.0180455650909432,-0.927142908142644,-0.8703280704650925
2017-11-02,-0.8650143715506287,0.3488448269553593,1.3643674903471275,-0.9693617332347515,-0.7966458272677976
2017-11-09,-0.6882057759260904,0.3261994200498195,1.250755515629104,-0.833765845584433,-0.8800590814710361
2017-11-16,-0.4425039340141602,0.32677294049222877,1.2639639828337916,-0.8761697520101562,-0.8562872675950889
2017-11-23,-0.3658320355030489,0.3422694015661413,1.4359705020212756,-0.8510237225847443,-0.8185765887846312
2017-11-30,-0.10829695942254305,0.3056201703603979,0.836730625035218,-0.6194226225040279,-1.05623479868692
2017-12-07,0.21386100980446116,0.43970929475562315,2.0170954762344153,-0.4988349517473122,-0.5758110033133287
2017-12-14,0.7214654950227005,0.4253878952450989,0.9430460427421141,0.30444061862162575,-1.016335244632604
2017-12-21,0.7357745306501537,0.5067616097317982,1.3374633781341936,0.06897317598195102,-0.788933794946511
2017-12-28,0.9610166611208687,0.6033727279556473,1.7025870991562804,0.3285353880981679,-0.7736036384731265
2018-01-04,1.2171063385767695,0.7011535895278943,1.3346034463567729,0.4337444726444607,-0.9235388023081212
2018-01-11,1.2625258657452445,0.7621880407837578,1.2465469164088723,0.6425822556547589,-0.8558375067748342
2018-01-18,1.5099166058395879,0.8927646293181651,1.263728864903152,0.9408530250107174,-0.8590698506728787
2018-01-25,1.7763295397787617,0.9812867414060754,0.8081600080620808,1.5031640397681247,-0.9323363123617605
2018-02-01,1.8857932602665197,1.111128130488434,1.3970944815121191,1.7773020985228754,-0.7385396254931236
2018-02-08,1.9453773411118302,1.1826428958945294,1.3625261587420063,1.4850312437551425,-0.678066622149037
2018-02-15,2.018686447941664,1.301984687690719,1.3030976989354583,1.3361370813828304,-0.6902323933480807
2018-02-22,1.9776566798452175,1.3806872005908568,1.528695537749547,1.3263608977704116,-0.5359194790253374
2018-03-01,1.9322002025963463,1.5099113902438537,1.849498831834984,1.0241530445198417,-0.18217675305472047
2018-03-08,2.0394691639525355,1.5332362539054232,2.0431395931306495,0.7866108446045613,-0.3231445102768695
2018-03-15,2.1020595844760983,1.5886277255617955,1.5653103657074887,0.7135020014928789,-0.41302245227619583
2018-03-22,2.0738584305796297,1.6533196692593897,1.6235932292586133,0.5713699774782165,-0.21839420239075347
2018-03-29,2.1249978512878305,1.7143736098354159,1.760852796246447,0.31103505311567914,-0.2048031603409992
2018-04-05,2.0412607495162143,1.7319509229110184,1.6885127912435078,-0.13141309015372227,-0.2526266523539511
2018-04-12,1.974315738947547,1.7096760569393772,1.2589378354616718,-0.29043282850147056,-0.38424520076672786
2018-04-19,1.8901711286640561,1.7232378549527803,1.02301423992057,-0.5276603909937934,-0.3025710609871197
2018-04-26,1.771521031337393,1.7615555532684426,1.442578009417014,-0.6653985910708031,-0.17964005492614188
2018-05-03,1.6529004086836476,1.7286000758128028,1.1517632588343232,-0.7839994167080311,-0.3170276453655212
2018-05-10,1.5244399179583272,1.7215116960328751,1.2018911131042704,-0.8522184199340253,-0.30302082180735357
2018-05-17,1.434242139642979,1.7032270967198087,1.1239506874636713,-0.9010890561687608,-0.31956434349411067
2018-05-24,1.322740658648364,1.7065393036973784,1.2745188164532257,-0.9296118878990765,-0.29659011332314766
2018-05-31,1.3246398794707857,1.712648276549923,1.3220900909201916,-0.8646919533243882,-0.2214146406514288
2018-06-07,1.5611391012647504,1.7201979737935227,1.4640131500486766,-0.5408859696510482,-0.10953797851160063
2018-06-14,1.651077043952308,1.7256339193524801,1.142815421573651,-0.2852194041458318,-0.05587748584833285
2018-06-21,1.3942784370252639,1.6840469150299082,1.1257019402751962,-0.039489837123454,-0.0029805975781822536
2018-06-28,1.213580493638194,1.6622572748847633,1.536279003068806,-0.43864383553828334,0.1746203904884176
2018-07-05,1.0142790583080248,1.5695940418082506,1.212801874444473,-0.7136103384332106,0.17430654691554914
2018-07-12,0.8689994607683297,1.541568929640135,1.3943506083695314,-0.877059990439012,0.34370373276244615
2018-07-19,0.7610216818744782,1.478361190962081,1.4272220105802131,-0.9695829042887614,0.4379254459376697
2018-07-26,0.6525422788413167,1.42743330754596,1.4225400217464776,-1.056821755771994,0.4724377601619091
2018-08-02,0.5211967203442556,1.3612932433219083,1.4450858278344585,-1.1155636867427663,0.5224501274187349
2018-08-09,0.3959781487034958,1.3121023949924786,1.4452036786551048,-1.0870806475413826,0.5361091280921726
2018-08-16,0.2817394003849053,1.2558755401242494,1.3298020478280173,-1.1170369317946185,0.4965573969225862
2018-08-23,0.19239202870104355,1.2247289687492295,1.6155761560387245,-1.1207043117088769,0.5810480990918512
2018-08-30,0.1037187457186145,1.1684823378790608,1.3444544057026824,-1.1368850175424505,0.45662386355642837
2018-09-06,0.015005041237785899,1.140083801047124,1.4383376301464237,-1.1804715914106638,0.45804913440718004
2018-09-13,-0.06576275755118188,1.1159790501491849,1.5543943350140554,-1.2130958180650184,0.4940206987940023
2018-09-20,-0.1492097184569876,1.0769580709985602,1.4799600761067557,-1.2273970264591219,0.47712935422250036
2018-09-27,-0.2151853586656306,1.0698998308344005,1.5740351872896932,-1.2170917167133046,0.5044813348812522
2018-10-04,-0.2821605807729347,1.0703837333909536,1.8474265632382174,-1.2222045790572746,0.55335962198568
